series_id,series_name,bls_geo_id
APU0100712410,"Beans, green, snap (cost per pound/453.6 grams) in Northeast urban, average price, not seasonally adjusted",0100
APU0100712412,"Broccoli, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100713111,"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml) in Northeast urban, average price, not seasonally adjusted",0100
APU0100714111,"Potatoes, frozen, French fried, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100714221,"Corn, canned, any style, all sizes, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100714231,"Tomatoes, canned, whole, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100714232,"Tomatoes, canned, any type, all sizes,  per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100714233,"Beans, dried, any type, all sizes, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100715111,"Hard candy, solid (cost per pound/453.6 grams) in Northeast urban, average price, not seasonally adjusted",0100
APU0100715211,"Sugar, white, all sizes, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100715212,"Sugar, white, 33-80 oz. pkg, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100715311,"Jelly (cost per pound/453.6 grams) in Northeast urban, average price, not seasonally adjusted",0100
APU0100716114,"Margarine, stick, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100716116,"Margarine, soft, tubs, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100716121,"Shortening, vegetable oil blends, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100716141,"Peanut butter, creamy, all sizes, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100717111,"Cola, non-diet, return bottles, 6 or 8 pack (cost per 16 ounces/473.2 ml) in Northeast urban, average price, not seasonally adjusted",0100
APU0100717113,"Cola, nondiet, cans, 72 oz. 6 pk., per 16 oz. (473.2 ml) in Northeast urban, average price, not seasonally adjusted",0100
APU0100717114,"Cola, nondiet, per 2 liters (67.6 oz) in Northeast urban, average price, not seasonally adjusted",0100
APU0100717311,"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100717312,"Coffee, 100%, ground roast, 13.1-20 oz. can, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100717411,"Coffee, instant, plain, 9.1-14 ounce (cost per 16 ounces/453.6 grams) in Northeast urban, average price, not seasonally adjusted",0100
APU0100717412,"Coffee, instant, plain, 3.1-6 ounce (cost per 16 ounces/453.6 grams) in Northeast urban, average price, not seasonally adjusted",0100
APU0100717413,"Coffee, freeze dried, plain, 3.1-9 ounce (cost per 16 ounces/453.6 grams) in Northeast urban, average price, not seasonally adjusted",0100
APU0100718311,"Potato chips, per 16 oz. in Northeast urban, average price, not seasonally adjusted",0100
APU0100718631,"Pork and beans, canned (cost per 16 ounces/453.6 grams) in Northeast urban, average price, not seasonally adjusted",0100
APU0100720111,"Malt beverages, all types, all sizes, any origin, per 16 oz. (473.2 ml) in Northeast urban, average price, not seasonally adjusted",0100
APU0100720221,"Vodka, domestic, 375 ml-1.75 liter (cost per 25.4 ounces/750 ml) in Northeast urban, average price, not seasonally adjusted",0100
APU0100720222,"Vodka, all types, all sizes, any origin, per 1 liter (33.8 oz) in Northeast urban, average price, not seasonally adjusted",0100
APU0100720311,"Wine, red and white table, all sizes, any origin, per 1 liter (33.8 oz) in Northeast urban, average price, not seasonally adjusted",0100
APU010072511,"Fuel oil #2 per gallon (3.785 liters) in Northeast urban, average price, not seasonally adjusted",0100
APU010072601,"Utility (piped) gas - 40 therms in Northeast urban, average price, not seasonally adjusted",0100
APU010072610,"Electricity per KWH in Northeast urban, average price, not seasonally adjusted",0100
APU010072611,"Utility (piped) gas - 100 therms in Northeast urban, average price, not seasonally adjusted",0100
APU010072620,"Utility (piped) gas per therm in Northeast urban, average price, not seasonally adjusted",0100
APU010072621,"Electricity per 500 KWH in Northeast urban, average price, not seasonally adjusted",0100
APU010074712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Northeast urban, average price, not seasonally adjusted",0100
APU010074713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Northeast urban, average price, not seasonally adjusted",0100
APU010074714,"Gasoline, unleaded regular, per gallon/3.785 liters in Northeast urban, average price, not seasonally adjusted",0100
APU010074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Northeast urban, average price, not seasonally adjusted",0100
APU010074716,"Gasoline, unleaded premium, per gallon/3.785 liters in Northeast urban, average price, not seasonally adjusted",0100
APU010074717,"Automotive diesel fuel, per gallon/3.785 liters in Northeast urban, average price, not seasonally adjusted",0100
APU01007471A,"Gasoline, all types, per gallon/3.785 liters in Northeast urban, average price, not seasonally adjusted",0100
APU0100FC1101,"All uncooked ground beef, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100FC4101,"All Uncooked Other Beef (Excluding Veal), per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100FD2101,"All Ham (Excluding Canned Ham and Luncheon Slices), per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100FD3101,"All Pork Chops, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100FD4101,"All Other Pork (Excluding Canned Ham and Luncheon Slices), per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100FF1101,"Chicken breast, boneless, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted",0100
APU0100FJ1101,"Milk, fresh, low-fat, reduced fat, skim, per gal. (3.8 lit) in Northeast, average price, not seasonally adjusted",0100
APU0100FJ4101,"Yogurt, per 8 oz. (226.8 gm) in Northeast, average price, not seasonally adjusted",0100
APU0100FN1101,"All soft drinks, per 2 liters (67.6 oz) in Northeast, average price, not seasonally adjusted",0100
APU0100FN1102,"All soft drinks, 12 pk, 12 oz., cans, per 12 oz. (354.9 ml) in Northeast, average price, not seasonally adjusted",0100
APU011072511,"Fuel oil #2 per gallon (3.785 liters) in New England, average price, not seasonally adjusted",0110
APU011072610,"Electricity per KWH in New England, average price, not seasonally adjusted",0110
APU011072620,"Utility (piped) gas per therm in New England, average price, not seasonally adjusted",0110
APU011074714,"Gasoline, unleaded regular, per gallon/3.785 liters in New England, average price, not seasonally adjusted",0110
APU011074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in New England, average price, not seasonally adjusted",0110
APU011074716,"Gasoline, unleaded premium, per gallon/3.785 liters in New England, average price, not seasonally adjusted",0110
APU011074717,"Automotive diesel fuel, per gallon/3.785 liters in New England, average price, not seasonally adjusted",0110
APU01107471A,"Gasoline, all types, per gallon/3.785 liters in New England, average price, not seasonally adjusted",0110
APU012072511,"Fuel oil #2 per gallon (3.785 liters) in Middle Atlantic, average price, not seasonally adjusted",0120
APU012072610,"Electricity per KWH in Middle Atlantic, average price, not seasonally adjusted",0120
APU012072620,"Utility (piped) gas per therm in Middle Atlantic, average price, not seasonally adjusted",0120
APU012074714,"Gasoline, unleaded regular, per gallon/3.785 liters in Middle Atlantic, average price, not seasonally adjusted",0120
APU012074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Middle Atlantic, average price, not seasonally adjusted",0120
APU012074716,"Gasoline, unleaded premium, per gallon/3.785 liters in Middle Atlantic, average price, not seasonally adjusted",0120
APU012074717,"Automotive diesel fuel, per gallon/3.785 liters in Middle Atlantic, average price, not seasonally adjusted",0120
APU01207471A,"Gasoline, all types, per gallon/3.785 liters in Middle Atlantic, average price, not seasonally adjusted",0120
APU0200701111,"Flour, white, all purpose, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200701311,"Rice, white, long grain, precooked (cost per pound/453.6 grams) in Midwest urban, average price, not seasonally adjusted",0200
APU0200701312,"Rice, white, long grain, uncooked, per lb. (453.6 gm) in Midwest, average price, not seasonally adjusted",0200
APU0200701321,"Spaghetti (cost per pound/453.6 grams) in Midwest urban, average price, not seasonally adjusted",0200
APU0200701322,"Spaghetti and macaroni, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200702111,"Bread, white, pan, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200702112,"Bread, French, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200702211,"Bread, rye, pan (cost per pound/453.6 grams) in Midwest urban, average price, not seasonally adjusted",0200
APU0200702212,"Bread, whole wheat, pan, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200702221,"Rolls, hamburger (cost per pound/453.6 grams) in Midwest urban, average price, not seasonally adjusted",0200
APU0200702411,"Cupcakes, chocolate (cost per pound/453.6 grams) in Midwest urban, average price, not seasonally adjusted",0200
APU0200702421,"Cookies, chocolate chip, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200702611,"Crackers, soda, salted, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703111,"Ground chuck, 100% beef, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703112,"Ground beef, 100% beef, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703113,"Ground beef, lean and extra lean, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703211,"Chuck roast, USDA Choice, bone-in, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703212,"Chuck roast, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703312,"Round roast, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703411,"Rib roast, USDA Choice, bone-in, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703421,"Steak, chuck, U.S. choice, bone-in (cost per pound/453.6 grams) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703422,"Steak, T-Bone, USDA Choice, bone-in, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703423,"Steak, porterhouse, U.S. choice, bone-in (cost per pound/453.6 grams) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703425,"Steak, rib eye, USDA Choice, boneless, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703431,"Short ribs, any primal source, bone-in, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703432,"Beef for stew, boneless, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703511,"Steak, round, USDA Choice, boneless, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703512,"Steak, round, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703611,"Steak, sirloin, USDA Choice, bone-in, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703612,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200703613,"Steak, sirloin, USDA Choice, boneless, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200704111,"Bacon, sliced, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200704211,"Chops, center cut, bone-in, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
APU0200704212,"Chops, boneless, per lb. (453.6 gm) in Midwest urban, average price, not seasonally adjusted",0200
